frame,time_s,chunk_id,error_px,is_miss,speed_t,accel_t,speed_c,accel_c,v_rel,a_rel,cross_x,cross_y,ball_x,ball_y,ball_w,ball_h,on_target
1470,24.5,3,608.5147003890454,1.0,748.8385564816157,4202.623087587778,0.0,0.0,748.8385564816157,4202.623087587778,960,540,381.0,353.0,14.0,12.0,0.0
1471,24.517,3,612.6886178179163,1.0,653.0306115273917,5374.25837313615,0.0,0.0,653.0306115273917,5374.25837313615,960,540,380.0,342.0,14.0,12.0,0.0
1472,24.533,3,616.9502932968697,1.0,577.5617291860768,3773.619493487967,0.0,0.0,577.5617291860768,3773.619493487967,960,540,380.0,332.0,14.0,12.0,0.0
1473,24.55,3,621.070717982014,1.0,528.086650280127,4356.487070087153,0.0,0.0,528.086650280127,4356.487070087153,960,540,378.0,322.0,14.0,12.0,0.0
1474,24.567,3,624.6358776053753,1.0,434.8868020672138,6271.217048173879,0.0,0.0,434.8868020672138,6271.217048173879,960,540,377.0,315.0,14.0,12.0,0.0
1475,24.583,3,626.9964991746963,1.0,332.53816721252025,5712.714069583467,0.0,0.0,332.53816721252025,5712.714069583467,960,540,378.0,307.0,14.0,12.0,0.0
1476,24.6,3,627.8743031766547,1.0,273.71965398851466,3557.4010233337644,0.0,0.0,273.71965398851466,3557.4010233337644,960,540,378.0,303.0,14.0,12.0,0.0
1477,24.617,3,628.3045555401237,1.0,232.66424964146398,2021.5673854406532,0.0,0.0,232.66424964146398,2021.5673854406532,960,540,380.0,300.0,14.0,12.0,0.0
1478,24.633,3,628.499947234262,1.0,211.02761208246042,1206.8681005996357,0.0,0.0,211.02761208246042,1206.8681005996357,960,540,381.0,296.0,14.0,12.0,0.0
1479,24.65,3,628.6827102071278,1.0,193.45410255644327,2388.4928216730596,0.0,0.0,193.45410255644327,2388.4928216730596,960,540,382.0,292.0,14.0,12.0,0.0
1480,24.667,3,628.819830066457,1.0,133.53131559637464,3727.5860766968053,0.0,0.0,133.53131559637464,3727.5860766968053,960,540,383.0,290.0,14.0,12.0,0.0
1481,24.683,3,628.4786168853216,1.0,76.0907084890624,2751.2149449779204,0.0,0.0,76.0907084890624,2751.2149449779204,960,540,384.0,288.0,14.0,12.0,0.0
1482,24.7,3,628.11597135353,1.0,44.49260429256363,1800.510131794276,0.0,0.0,44.49260429256363,1800.510131794276,960,540,385.0,288.0,14.0,12.0,0.0
1483,24.717,3,628.0020888363088,1.0,16.16244071283652,1333.4013588088321,0.0,0.0,16.16244071283652,1333.4013588088321,960,540,385.0,288.0,14.0,12.0,0.0
1484,24.733,3,627.9201857220302,1.0,2.020305089103962,479.15742374998325,0.0,0.0,2.020305089103962,479.15742374998325,960,540,385.0,287.0,14.0,12.0,0.0
1485,24.75,3,628.0648409554901,1.0,5.150787536375956,60.60915267315504,0.0,0.0,5.150787536375956,60.60915267315504,960,540,385.0,287.0,14.0,12.0,0.0
1486,24.767,3,628.0648409554901,1.0,1.7053025658242404e-12,422.09390579130593,0.0,0.0,1.7053025658242404e-12,422.09390579130593,960,540,385.0,288.0,14.0,12.0,0.0
1487,24.783,3,628.0648409554901,1.0,17.379321515138866,1115.1095855364283,0.0,0.0,17.379321515138866,1115.1095855364283,960,540,385.0,287.0,14.0,12.0,0.0
1488,24.8,3,628.2077826170178,1.0,37.17031951787924,940.9070742899323,0.0,0.0,37.17031951787924,940.9070742899323,960,540,385.0,287.0,14.0,12.0,0.0
1489,24.817,3,628.6075025723524,1.0,46.114321118767144,727.3098320775711,0.0,0.0,46.114321118767144,727.3098320775711,960,540,385.0,286.0,14.0,12.0,0.0
1490,24.833,3,629.1961632045955,1.0,57.37453036578048,274.419610175711,0.0,0.0,57.37453036578048,274.419610175711,960,540,385.0,285.0,14.0,12.0,0.0
1491,24.85,3,629.90626844752,1.0,54.679026311441774,422.09390579123317,0.0,0.0,54.679026311441774,422.09390579123317,960,540,384.0,285.0,14.0,12.0,0.0
1492,24.867,3,630.4575777715858,1.0,48.022103754205965,599.9999999999659,0.0,0.0,48.022103754205965,599.9999999999659,960,540,384.0,283.0,14.0,12.0,0.0
1493,24.883,3,631.2073824324214,1.0,36.505520969089176,2303.945152408336,0.0,0.0,36.505520969089176,2303.945152408336,960,540,384.0,283.0,14.0,12.0,0.0
1494,24.9,3,631.4496028243507,1.0,31.943828249994308,5967.001092744539,0.0,0.0,31.943828249994308,5967.001092744539,960,540,384.0,283.0,14.0,12.0,0.0
1495,24.917,3,630.1436272229578,1.0,166.8067438562247,11757.941302518459,0.0,0.0,166.8067438562247,11757.941302518459,960,540,384.0,283.0,14.0,12.0,0.0
1496,24.933,3,625.9033000736495,1.0,423.8525927821619,16134.163272069578,0.0,0.0,423.8525927821619,16134.163272069578,960,540,388.0,285.0,14.0,12.0,0.0
1497,24.95,3,616.0156740356509,1.0,704.0712510325977,13315.404612703262,0.0,0.0,704.0712510325977,13315.404612703262,960,540,396.0,289.0,14.0,12.0,0.0
1498,24.967,3,602.4342645334023,1.0,867.5710874831693,4935.833159618873,0.0,0.0,867.5710874831693,4935.833159618873,960,540,409.0,294.0,14.0,12.0,0.0
1499,24.983,3,587.0979726403925,1.0,868.3141066198937,3889.625132768924,0.0,0.0,868.3141066198937,3889.625132768924,960,540,426.0,302.0,14.0,12.0,0.0
1500,25.0,3,573.4925206154087,1.0,738.4622743324472,9283.7910096147,0.0,0.0,738.4622743324472,9283.7910096147,960,540,436.0,306.0,14.0,12.0,0.0
1501,25.017,3,562.482884597259,1.0,560.9394452385159,10016.934640489384,0.0,0.0,560.9394452385159,10016.934640489384,960,540,447.0,311.0,14.0,12.0,0.0
1502,25.033,3,554.8093603246575,1.0,408.96334849001704,8429.903042510145,0.0,0.0,408.96334849001704,8429.903042510145,960,540,452.0,314.0,14.0,12.0,0.0
1503,25.05,3,548.9256131737584,1.0,285.69285633923045,7398.414060610969,0.0,0.0,285.69285633923045,7398.414060610969,960,540,459.0,318.0,14.0,12.0,0.0
1504,25.067,3,545.4460593203681,1.0,163.74444997605215,7074.674579665443,0.0,0.0,163.74444997605215,7074.674579665443,960,540,461.0,320.0,14.0,12.0,0.0
1505,25.083,3,543.5855806096337,1.0,49.979587670104955,5093.513281716322,0.0,0.0,49.979587670104955,5093.513281716322,960,540,462.0,321.0,14.0,12.0,0.0
1506,25.1,3,543.7931049977412,1.0,9.999999999997726,1669.2293223557724,0.0,0.0,9.999999999997726,1669.2293223557724,960,540,463.0,321.0,14.0,12.0,0.0
1507,25.117,3,543.7200180698584,1.0,11.517511068997214,271.0523708714976,0.0,0.0,11.517511068997214,271.0523708714976,960,540,462.0,320.0,14.0,12.0,0.0
1508,25.133,3,543.9032735469214,1.0,11.15749953700806,383.32593899996834,0.0,0.0,11.15749953700806,383.32593899996834,960,540,462.0,320.0,14.0,12.0,0.0
1509,25.15,3,544.0775296560633,1.0,4.285714285715017,312.0047095405578,0.0,0.0,4.285714285715017,312.0047095405578,960,540,463.0,321.0,14.0,12.0,0.0
1510,25.167,3,544.0339646093124,1.0,18.070158058104692,1297.0925100361494,0.0,0.0,18.070158058104692,1297.0925100361494,960,540,462.0,320.0,14.0,12.0,0.0
1511,25.183,3,544.4826831867566,1.0,44.008348002141766,772.6181304566205,0.0,0.0,44.008348002141766,772.6181304566205,960,540,462.0,320.0,14.0,12.0,0.0
1512,25.2,3,544.9169984019519,1.0,39.51233338839946,1018.702656343305,0.0,0.0,39.51233338839946,1018.702656343305,960,540,462.0,319.0,14.0,12.0,0.0
1513,25.217,3,544.7429754453495,1.0,36.867108287325685,395.12333388399645,0.0,0.0,36.867108287325685,395.12333388399645,960,540,462.0,318.0,14.0,12.0,0.0
1514,25.233,3,544.6712212234327,1.0,35.28311152922377,499.7958767010262,0.0,0.0,35.28311152922377,499.7958767010262,960,540,463.0,318.0,14.0,12.0,0.0
1515,25.25,3,544.5853297747711,1.0,22.587697572631537,1022.3023235894146,0.0,0.0,22.587697572631537,1022.3023235894146,960,540,463.0,318.0,14.0,12.0,0.0
1516,25.267,3,544.7455916638415,1.0,15.185922589622287,1254.6241001403632,0.0,0.0,15.185922589622287,1254.6241001403632,960,540,463.0,317.0,14.0,12.0,0.0
1517,25.283,3,545.0452684605219,1.0,20.05095549659615,17852.45652793098,0.0,0.0,20.05095549659615,17852.45652793098,960,540,463.0,317.0,14.0,12.0,0.0
1518,25.3,3,544.4297792925177,1.0,602.7166390094218,23090.456549696602,0.0,0.0,602.7166390094218,23090.456549696602,960,540,463.0,318.0,14.0,12.0,0.0
1519,25.317,3,561.7143038802512,1.0,777.0299287698195,115035.28562478411,0.0,0.0,777.0299287698195,115035.28562478411,960,540,465.0,320.0,14.0,12.0,0.0
1520,25.333,3,518.6767067037995,1.0,3242.1238944461556,105438.50998451767,0.0,0.0,3242.1238944461556,105438.50998451767,960,540,470.0,324.0,14.0,12.0,0.0
1521,25.35,3,463.1075282981714,1.0,4244.294369371359,61672.50073524561,0.0,0.0,4244.294369371359,61672.50073524561,960,540,480.0,330.0,14.0,12.0,0.0
1523,25.383,3,394.32051836268397,1.0,4926.439497491974,28019.297286125377,0.0,0.0,4926.439497491974,28019.297286125377,960,540,728.0,332.0,10.0,10.0,0.0
1525,25.417,3,302.5846782775784,1.0,4388.439823175522,130552.88161491937,0.0,0.0,4388.439823175522,130552.88161491937,960,540,684.0,320.0,10.0,11.0,0.0
1527,25.45,3,262.72526885213085,1.0,3474.0889276976163,163505.05515495504,0.0,0.0,3474.0889276976163,163505.05515495504,960,540,750.0,374.0,11.0,9.0,0.0
1529,25.483,3,293.76394645331743,1.0,4622.666648026401,74896.9250887856,0.0,0.0,4622.666648026401,74896.9250887856,960,540,800.0,420.0,9.0,10.0,0.0
1531,25.517,3,340.33545209785046,1.0,5230.750911871147,36865.239974362856,0.0,0.0,5230.750911871147,36865.239974362856,960,540,855.0,111.0,10.0,11.0,0.0
1532,25.533,3,411.46500059180914,1.0,3782.65105178787,149365.6710006318,0.0,0.0,3782.65105178787,149365.6710006318,960,540,865.0,121.0,10.0,11.0,0.0
1533,25.55,3,449.0761214001372,1.0,383.0969398287394,148071.24870776653,0.0,0.0,383.0969398287394,148071.24870776653,960,540,874.0,129.0,10.0,11.0,0.0
1534,25.567,3,412.7591194667276,1.0,1218.5370954801235,11347.758926461722,0.0,0.0,1218.5370954801235,11347.758926461722,960,540,879.0,135.0,10.0,11.0,0.0
1535,25.583,3,408.58964605850394,1.0,210.0777309979004,33652.27347749336,0.0,0.0,210.0777309979004,33652.27347749336,960,540,882.0,140.0,10.0,11.0,0.0
1536,25.6,3,406.3709335089154,1.0,104.13883982061786,4638.283461517778,0.0,0.0,104.13883982061786,4638.283461517778,960,540,883.0,141.0,10.0,11.0,0.0
1537,25.617,3,405.252120511588,1.0,55.47567953984874,1254.6241001404367,0.0,0.0,55.47567953984874,1254.6241001404367,960,540,883.0,141.0,10.0,11.0,0.0
1538,25.633,3,404.67681178375557,1.0,73.74805428080005,2092.5523912687104,0.0,0.0,73.74805428080005,2092.5523912687104,960,540,884.0,143.0,10.0,11.0,0.0
1539,25.65,3,403.23825831699287,1.0,123.25516920070253,2891.825212772178,0.0,0.0,123.25516920070253,2891.825212772178,960,540,885.0,144.0,10.0,11.0,0.0
1540,25.667,3,401.32299634121466,1.0,169.89792854078345,3497.520987960547,0.0,0.0,169.89792854078345,3497.520987960547,960,540,887.0,145.0,10.0,11.0,0.0
1541,25.683,3,398.4248180032306,1.0,232.29116141917567,3815.2486745924716,0.0,0.0,232.29116141917567,3815.2486745924716,960,540,889.0,148.0,10.0,11.0,0.0
1542,25.7,3,394.1261035348061,1.0,276.3205769111125,1830.8579454253008,0.0,0.0,276.3205769111125,1830.8579454253008,960,540,891.0,151.0,10.0,11.0,0.0
1543,25.717,3,389.47521236027876,1.0,264.36292308499225,1575.8379695015246,0.0,0.0,264.36292308499225,1575.8379695015246,960,540,893.0,157.0,10.0,11.0,0.0
1544,25.733,3,385.4462619635561,1.0,228.14692723804833,3067.206400299947,0.0,0.0,228.14692723804833,3067.206400299947,960,540,894.0,161.0,10.0,11.0,0.0
1545,25.75,3,381.9669406691797,1.0,162.63769676235407,4314.120148194869,0.0,0.0,162.63769676235407,4314.120148194869,960,540,895.0,163.0,10.0,11.0,0.0
1546,25.767,3,380.1634121725141,1.0,86.30747123996298,3676.9830135088073,0.0,0.0,86.30747123996298,3676.9830135088073,960,540,896.0,165.0,10.0,11.0,0.0
1547,25.783,3,379.24656181503656,1.0,40.25429372458909,2626.901643552379,0.0,0.0,40.25429372458909,2626.901643552379,960,540,897.0,167.0,10.0,11.0,0.0
1548,25.8,3,378.8860896552427,1.0,1.4285714285711038,1993.6634313623242,0.0,0.0,1.4285714285711038,1993.6634313623242,960,540,897.0,166.0,10.0,11.0,0.0
1549,25.817,3,379.2935102179107,1.0,26.263966158358325,242.43661069245738,0.0,0.0,26.263966158358325,242.43661069245738,960,540,896.0,166.0,10.0,11.0,0.0
1550,25.833,3,379.7399426400671,1.0,7.142857142855007,4463.114131982444,0.0,0.0,7.142857142855007,4463.114131982444,960,540,897.0,166.0,10.0,11.0,0.0
1551,25.85,3,379.12084719788976,1.0,124.25286922322238,8916.860891774844,0.0,0.0,124.25286922322238,8916.860891774844,960,540,897.0,166.0,10.0,11.0,0.0
1552,25.867,3,376.3897302330971,1.0,304.36283395624105,10377.536572140894,0.0,0.0,304.36283395624105,10377.536572140894,960,540,899.0,168.0,10.0,11.0,0.0
1553,25.883,3,371.4917284521829,1.0,468.3318202701442,9282.900672632582,0.0,0.0,468.3318202701442,9282.900672632582,960,540,903.0,172.0,10.0,11.0,0.0
1554,25.9,3,365.451691438842,1.0,610.9811447038883,6847.627326308178,0.0,0.0,610.9811447038883,6847.627326308178,960,540,913.0,179.0,10.0,11.0,0.0
1555,25.917,3,357.98876329925,1.0,695.3563174109134,1536.2955710515964,0.0,0.0,695.3563174109134,1536.2955710515964,960,540,922.0,184.0,10.0,11.0,0.0
1556,25.933,3,350.60638433247937,1.0,662.0762025319935,2664.7356954359343,0.0,0.0,662.0762025319935,2664.7356954359343,960,540,930.0,189.0,10.0,11.0,0.0
1557,25.95,3,344.21451216572467,1.0,607.0689030589753,3435.2613304031133,0.0,0.0,607.0689030589753,3435.2613304031133,960,540,941.0,198.0,10.0,11.0,0.0
1558,25.967,3,338.1670547467628,1.0,547.5734970703755,5629.96719459759,0.0,0.0,547.5734970703755,5629.96719459759,960,540,948.0,202.0,10.0,11.0,0.0
1559,25.983,3,333.46750020975867,1.0,420.5196008438597,6747.108224102776,0.0,0.0,420.5196008438597,6747.108224102776,960,540,954.0,206.0,10.0,11.0,0.0
1560,26.0,3,330.4762453684602,1.0,323.6431645488362,4397.819496810999,0.0,0.0,323.6431645488362,4397.819496810999,960,540,961.0,210.0,10.0,11.0,0.0
1561,26.017,3,327.88331672678214,1.0,275.013914304758,3365.036312992093,0.0,0.0,275.013914304758,3365.036312992093,960,540,964.0,212.0,10.0,11.0,0.0
1562,26.033,3,326.0935274765995,1.0,217.59351731039706,3018.6157119325535,0.0,0.0,217.59351731039706,3018.6157119325535,960,540,967.0,214.0,10.0,11.0,0.0
1563,26.05,3,325.17971308952974,1.0,185.69780146622443,2092.991219498468,0.0,0.0,185.69780146622443,2092.991219498468,960,540,971.0,215.0,10.0,11.0,0.0
1564,26.067,3,324.43284893701497,1.0,153.49665953953854,2523.117605063229,0.0,0.0,153.49665953953854,2523.117605063229,960,540,974.0,216.0,10.0,11.0,0.0
1565,26.083,3,324.09778835597405,1.0,101.87026563432755,1983.0403373587933,0.0,0.0,101.87026563432755,1983.0403373587933,960,540,976.0,216.0,10.0,11.0,0.0
1566,26.1,3,323.73237876558574,1.0,88.61749953869212,388.0879344915803,0.0,0.0,88.61749953869212,388.0879344915803,960,540,977.0,217.0,10.0,11.0,0.0
1567,26.117,3,323.1979413564578,1.0,107.18094561087032,936.0141286216735,0.0,0.0,107.18094561087032,936.0141286216735,960,540,978.0,217.0,10.0,11.0,0.0
1568,26.133,3,322.641355756581,1.0,119.7361043874282,479.1574237500519,0.0,0.0,119.7361043874282,479.1574237500519,960,540,980.0,218.0,10.0,11.0,0.0
1569,26.15,3,322.10520668305844,1.0,122.9069666413577,800.6375010972753,0.0,0.0,122.9069666413577,800.6375010972753,960,540,983.0,219.0,10.0,11.0,0.0
1570,26.167,3,321.5303295716709,1.0,93.1314629314642,2484.605664109046,0.0,0.0,93.1314629314642,2484.605664109046,960,540,984.0,219.0,10.0,11.0,0.0
1571,26.183,3,321.2273303011848,1.0,40.93299651969744,2692.165504206584,0.0,0.0,40.93299651969744,2692.165504206584,960,540,985.0,220.0,10.0,11.0,0.0
1572,26.2,3,320.9575031384402,1.0,11.428571428571388,1560.0235477028411,0.0,0.0,11.428571428571388,1560.0235477028411,960,540,986.0,220.0,10.0,11.0,0.0
1573,26.217,3,320.8475524722572,1.0,12.9362644830507,1072.2853717025143,0.0,0.0,12.9362644830507,1072.2853717025143,960,540,985.0,220.0,10.0,11.0,0.0
1574,26.233,3,320.87642170239826,1.0,24.327694808464162,3347.24986110272,0.0,0.0,24.327694808464162,3347.24986110272,960,540,985.0,220.0,10.0,11.0,0.0
1575,26.25,3,321.6583164825035,1.0,102.63865683820255,4765.62949564841,0.0,0.0,102.63865683820255,4765.62949564841,960,540,985.0,219.0,10.0,11.0,0.0
1576,26.267,3,323.8338716336413,1.0,178.5714285714207,9987.09371220295,0.0,0.0,178.5714285714207,9987.09371220295,960,540,987.0,218.0,10.0,11.0,0.0
1577,26.283,3,326.701306645952,1.0,435.28550330529947,19803.75660096367,0.0,0.0,435.28550330529947,19803.75660096367,960,540,990.0,213.0,10.0,11.0,0.0
1578,26.3,3,336.01901738644415,1.0,838.4874623330951,19995.739342088455,0.0,0.0,838.4874623330951,19995.739342088455,960,540,995.0,207.0,10.0,11.0,0.0
1579,26.317,3,350.15213085061896,1.0,1101.2321485036466,10339.235751174632,0.0,0.0,1101.2321485036466,10339.235751174632,960,540,1002.0,198.0,10.0,11.0,0.0
1581,26.35,3,366.8606073366551,1.0,1181.0277433711049,1871.0468531092467,0.0,0.0,1181.0277433711049,1871.0468531092467,960,540,1024.0,173.0,10.0,11.0,0.0
1582,26.367,3,383.4627820472535,1.0,1043.0577106541677,14130.254124843123,0.0,0.0,1043.0577106541677,14130.254124843123,960,540,1033.0,163.0,10.0,11.0,0.0
1583,26.383,3,396.6385801523928,1.0,710.586133456906,17609.071178091763,0.0,0.0,710.586133456906,17609.071178091763,960,540,1043.0,153.0,10.0,11.0,0.0
1584,26.4,3,403.73521609658155,1.0,456.6604597621836,11232.496587662066,0.0,0.0,456.6604597621836,11232.496587662066,960,540,1048.0,146.0,10.0,11.0,0.0
1585,26.417,3,409.6396569255438,1.0,336.3944477689815,7438.523553304291,0.0,0.0,336.3944477689815,7438.523553304291,960,540,1054.0,141.0,10.0,11.0,0.0
1586,26.433,3,413.3090896993654,1.0,209.22110167895553,6429.142831748349,0.0,0.0,209.22110167895553,6429.142831748349,960,540,1057.0,138.0,10.0,11.0,0.0
1587,26.45,3,415.45758997796037,1.0,122.33276798327277,4100.199099197635,0.0,0.0,122.33276798327277,4100.199099197635,960,540,1058.0,137.0,10.0,11.0,0.0
1588,26.467,3,416.7019658517001,1.0,72.75903758998409,2032.440977379235,0.0,0.0,72.75903758998409,2032.440977379235,960,540,1060.0,135.0,10.0,11.0,0.0
1589,26.483,3,417.5666280833385,1.0,54.585637641554825,1485.2334386711227,0.0,0.0,54.585637641554825,1485.2334386711227,960,540,1060.0,135.0,10.0,11.0,0.0
1590,26.5,3,418.2241069428187,1.0,23.430313524083925,1558.2564825170596,0.0,0.0,23.430313524083925,1558.2564825170596,960,540,1061.0,134.0,10.0,11.0,0.0
1591,26.517,3,418.28207670376014,1.0,10.879675865519745,850.6899960550138,0.0,0.0,10.879675865519745,850.6899960550138,960,540,1061.0,134.0,10.0,11.0,0.0
1592,26.533,3,418.5131575453143,1.0,5.150787536381633,729.8308442539893,0.0,0.0,5.150787536381633,729.8308442539893,960,540,1061.0,134.0,10.0,11.0,0.0
1593,26.55,3,418.15523216377596,1.0,14.56862718169504,345.5253320700116,0.0,0.0,14.56862718169504,345.5253320700116,960,540,1060.0,134.0,10.0,11.0,0.0
1594,26.567,3,418.0280480776285,1.0,14.56862718169454,181.82745801950128,0.0,0.0,14.56862718169454,181.82745801950128,960,540,1061.0,134.0,10.0,11.0,0.0
1595,26.583,3,417.67011958983403,1.0,10.101525445523187,1594.9537770795607,0.0,0.0,10.101525445523187,1594.9537770795607,960,540,1061.0,135.0,10.0,11.0,0.0
1596,26.6,3,417.71602555388677,1.0,39.71839649845017,4217.456434334549,0.0,0.0,39.71839649845017,4217.456434334549,960,540,1061.0,134.0,10.0,11.0,0.0
1597,26.617,3,418.8821805461991,1.0,133.72222198670136,8766.878764149893,0.0,0.0,133.72222198670136,8766.878764149893,960,540,1061.0,134.0,10.0,11.0,0.0
1598,26.633,3,421.7025878060964,1.0,331.4285714285639,15080.173495456092,0.0,0.0,331.4285714285639,15080.173495456092,960,540,1064.0,131.0,10.0,11.0,0.0
1599,26.65,3,428.2518226263217,1.0,634.7183209414761,15695.605780482898,0.0,0.0,634.7183209414761,15695.605780482898,960,540,1069.0,126.0,10.0,11.0,0.0
1600,26.667,3,439.30023204814154,1.0,853.9332765598939,15397.349361073097,0.0,0.0,853.9332765598939,15397.349361073097,960,540,1078.0,119.0,10.0,11.0,0.0
1601,26.683,3,452.0041663966265,1.0,1147.8720329730204,18394.303687915733,0.0,0.0,1147.8720329730204,18394.303687915733,960,540,1093.0,105.0,10.0,11.0,0.0
1602,26.7,3,471.64651287439386,1.0,1467.0698270876599,11929.384061285034,0.0,0.0,1467.0698270876599,11929.384061285034,960,540,1109.0,93.0,10.0,11.0,0.0
1603,26.717,3,493.91285367914685,1.0,1545.4851955926113,632.7781311529869,0.0,0.0,1545.4851955926113,632.7781311529869,960,540,1122.0,80.0,10.0,11.0,0.0
1605,26.75,3,516.3829064971544,1.0,1487.686877302468,8456.00861119798,0.0,0.0,1487.686877302468,8456.00861119798,960,540,1154.0,54.0,12.0,13.0,0.0
1606,26.767,3,537.550320378265,1.0,1263.623716918604,18722.882431148533,0.0,0.0,1263.623716918604,18722.882431148533,960,540,1165.0,44.0,12.0,13.0,0.0
1607,26.783,3,553.8599841892965,1.0,863.7188223499827,19631.09777877911,0.0,0.0,863.7188223499827,19631.09777877911,960,540,1180.0,32.0,12.0,13.0,0.0
1608,26.8,3,563.4753393449324,1.0,609.8260039569132,11667.852223532922,0.0,0.0,609.8260039569132,11667.852223532922,960,540,1188.0,24.0,12.0,13.0,0.0
1609,26.817,3,572.4391856915397,1.0,474.7953372190013,8001.326420650582,0.0,0.0,474.7953372190013,8001.326420650582,960,540,1194.0,19.0,12.0,13.0,0.0
1610,26.833,3,577.8621499969463,1.0,344.0603886244531,5081.23799795275,0.0,0.0,344.0603886244531,5081.23799795275,960,540,1200.0,13.0,12.0,13.0,0.0
1611,26.85,3,582.7404664575527,1.0,308.58465580115615,2550.2700937392697,0.0,0.0,308.58465580115615,2550.2700937392697,960,540,1204.0,11.0,12.0,13.0,0.0
1612,26.867,3,586.8645171172368,1.0,270.00377926304066,1560.0235477030196,0.0,0.0,270.00377926304066,1560.0235477030196,960,540,1207.0,9.0,12.0,13.0,0.0
1613,26.883,3,590.2510265780294,1.0,294.52486815069585,2551.710110846474,0.0,0.0,294.52486815069585,2551.710110846474,960,540,1212.0,5.0,12.0,13.0,0.0
1614,26.9,3,594.6091801322159,1.0,340.1110262900628,1714.2857142856935,0.0,0.0,340.1110262900628,1714.2857142856935,960,540,1216.0,4.0,12.0,13.0,0.0
1615,26.917,3,598.6834118834423,1.0,309.65748029402,3212.856825255585,0.0,0.0,309.65748029402,3212.856825255585,960,540,1221.0,2.0,12.0,13.0,0.0
1616,26.933,3,601.5518498998355,1.0,245.75165828742743,4704.535371450073,0.0,0.0,245.75165828742743,4704.535371450073,960,540,1228.0,0.0,12.0,13.0,0.0
1617,26.95,3,603.8022475902286,1.0,155.00493738021615,6063.490609157686,0.0,0.0,155.00493738021615,6063.490609157686,960,540,1230.0,0.0,12.0,13.0,0.0
1618,26.967,3,604.5915395580854,1.0,45.80348440538543,4891.725625158886,0.0,0.0,45.80348440538543,4891.725625158886,960,540,1231.0,0.0,12.0,13.0,0.0
1619,26.983,3,604.3999685601128,1.0,9.147320339188354,1716.4272338147805,0.0,0.0,9.147320339188354,1716.4272338147805,960,540,1232.0,0.0,12.0,13.0,0.0
1620,27.0,3,604.3144370073503,1.0,11.428571428575651,422.0939057913654,0.0,0.0,11.428571428575651,422.0939057913654,960,540,1231.0,0.0,12.0,13.0,0.0
1621,27.017,3,604.228953392598,1.0,5.714285714291236,53359.07053316731,0.0,0.0,5.714285714291236,53359.07053316731,960,540,1231.0,0.0,12.0,13.0,0.0
1622,27.033,3,604.3999685601128,1.0,1778.2042076437451,85335.45929005666,0.0,0.0,1778.2042076437451,85335.45929005666,960,540,1231.0,0.0,12.0,13.0,0.0
1623,27.05,3,658.5539576927221,1.0,2842.3362767632,267675.0306637115,0.0,0.0,2842.3362767632,267675.0306637115,960,540,1232.0,0.0,12.0,13.0,0.0
1624,27.067,3,509.9756252233981,1.0,7156.123822521967,176317.77029684186,0.0,0.0,7156.123822521967,176317.77029684186,960,540,1233.0,0.0,12.0,13.0,0.0
1625,27.083,3,467.1855060381838,1.0,5994.419173238572,249492.9408841498,0.0,0.0,5994.419173238572,249492.9408841498,960,540,1231.0,0.0,12.0,13.0,0.0
1627,27.117,3,510.9781824577694,1.0,5382.2068912676,214550.51495950273,0.0,0.0,5382.2068912676,214550.51495950273,960,540,1218.0,622.0,11.0,9.0,0.0
1629,27.15,3,591.6244308006401,1.0,4911.964775849241,265296.2379634324,0.0,0.0,4911.964775849241,265296.2379634324,960,540,1595.0,13.0,17.0,17.0,0.0
1631,27.183,3,674.5556646202012,1.0,7052.379248255403,222297.35601170652,0.0,0.0,7052.379248255403,222297.35601170652,960,540,1487.0,14.0,16.0,16.0,0.0
1633,27.217,3,763.8083318480176,1.0,4705.280576769269,288970.53942064545,0.0,0.0,4705.280576769269,288970.53942064545,960,540,1395.0,11.0,14.0,15.0,0.0
1635,27.25,3,657.4509302020832,1.0,4210.545555809913,113672.66377540208,0.0,0.0,4210.545555809913,113672.66377540208,960,540,1338.0,6.0,13.0,14.0,0.0
1636,27.267,3,643.6246229975973,1.0,1107.9462522881008,118210.90802252427,0.0,0.0,1107.9462522881008,118210.90802252427,960,540,1322.0,5.0,13.0,14.0,0.0
1637,27.283,3,639.952159493122,1.0,325.57641192201663,29771.15779970135,0.0,0.0,325.57641192201663,29771.15779970135,960,540,1312.0,4.0,13.0,14.0,0.0
1638,27.3,3,639.4350344368901,1.0,122.72418054238318,7885.830744482328,0.0,0.0,122.72418054238318,7885.830744482328,960,540,1307.0,3.0,13.0,14.0,0.0
1639,27.317,3,639.375942909868,1.0,83.89741062872082,3686.710828733149,0.0,0.0,83.89741062872082,3686.710828733149,960,540,1306.0,2.0,13.0,14.0,0.0
1640,27.333,3,640.1262984790859,1.0,49.8978548473527,2341.1143343566705,0.0,0.0,49.8978548473527,2341.1143343566705,960,540,1305.0,1.0,13.0,14.0,0.0
1641,27.35,3,640.9445198697163,1.0,33.227723856036086,1143.5712054965766,0.0,0.0,33.227723856036086,1143.5712054965766,960,540,1306.0,0.0,14.0,15.0,0.0
1642,27.367,3,641.2252320253326,1.0,11.780301787479203,1054.1463322498546,0.0,0.0,11.780301787479203,1054.1463322498546,960,540,1306.0,0.0,14.0,15.0,0.0
1643,27.383,3,641.3166869577949,1.0,2.0203050891039833,461.5855548972346,0.0,0.0,2.0203050891039833,461.5855548972346,960,540,1306.0,0.0,14.0,15.0,0.0
